"Indonesia","PT","PT_Medco_E&P_Indonesia","South_&_Central_Sumatra",308664000,308664000
"Indonesia","PremierOil","Premier_Oil_Natuna_SEA_BV","Natuna_Sea_Block_A",310532000,310532000
"Indonesia","PT","PT_Bumi_Siak_Pusako","Coastal_Plains_Pekanbaru",318379000,319903000
"Indonesia","TalismanEnergy","Talisman_Energi","Corridor",324945000,324945000
"Indonesia","JOB","JOB_PT_Bumi_Siak_Pusako-Pertamina_Hulu","Coastal_Plains_Pekanbaru",328259000,328259000
"Indonesia","ExxonMobil","ExxonMobil_Oil_Indonesia_Inc.","B_Block",330720000,330721000
"Indonesia","PremierOil","Premier_Oil_Natuna_SEA_BV","Natuna_Sea_A",345456000,345090000
"Indonesia","ExxonMobil","Mobil_Expl._Indo_(NSO)_Inc.","North_Sumatra_Offshore",355402000,355402000
"Indonesia","Chevron","Chevron_Indonesia_Company","East_Kalimantan",371120000,371121000
"Indonesia","PT","PT_Medco_E&P_Rimau","Rimau",384957000,384957000
"Indonesia","Pertamina","Pertamina_Hulu_Energi_ONWJ_Ltd.","Offshore_Northwest_Java",406903000,398032000
"Indonesia","ExxonMobil","ExxonMobil_Oil_Indonesia_Inc.","B_Block",403217000,403141000
"Indonesia","ExxonMobil","ExxonMobil_Oil_Indonesia_Inc.","B_Block",415887000,415887000
"Indonesia","PT","PT_Medco_E&P_Indonesia","South_&_Central_Sumatra",419430000,419430000
"Indonesia","JOB","JOB_PT_Bumi_Siak_Pusako-Pertamina_Hulu","Coastal_Plains_Pekanbaru",464693000,464693000
"Indonesia","ExxonMobil","Mobil_Expl._Indo_(NSO)_Inc.","North_Sumatra_Offshore",487410000,487410000
"Indonesia","Pertamina","Pertamina_Hulu_Energi_ONWJ_Ltd.","Offshore_Northwest_Java",497209000,497209000
"Indonesia","Chevron","Chevron_Indonesia_Company","East_Kalimantan",545349000,545349000
"Indonesia","CNOOC","CNOOC_SES_Ltd.","South_East_Sumatera",577228000,561290000
"Indonesia","ExxonMobil","Mobil_Expl._Indo_(NSO)_Inc.","North_Sumatra_Offshore",561627000,561627000
"Indonesia","PetroChina","PetroChina_International_Jabung_Ltd.","Jabung",634789000,583988000
"Indonesia","PetroChina","PetroChina_International_Jabung_Ltd.","Jabung",664387000,664387000
"Indonesia","VirginiaInt","Virginia_Indonesia_Co.","Sanga-Sanga",666025000,670618000
"Indonesia","VirginiaInt","Virginia_Indonesia_Co.","Sanga-Sanga",675289000,675289000
"Timor","ConocoPhilips","ConocoPhillips_(03-12)_Pty_Ltd_(Operator)","JPDA_03-12",720537387,720537387
"Indonesia","Chevron","Chevron_Indonesia_Company","East_Kalimantan",742277000,742277000
"Indonesia","CNOOC","CNOOC_SES_Ltd.","South_East_Sumatera",767094000,766912000
"Indonesia","VirginiaInt","Virginia_Indonesia_Co.","Sanga-Sanga",851779000,851779000
"Indonesia","Pertamina","Pertamina_Hulu_Energi_ONWJ_Ltd.","Offshore_Northwest_Java",863199000,863199000
"Indonesia","CNOOC","CNOOC_SES_Ltd.","South_East_Sumatera",865706000,865706000
"Indonesia","PetroChina","PetroChina_International_Jabung_Ltd.","Jabung",922327000,922327000
"Timor","ConocoPhilips","ConocoPhillips_(03-12)_Pty_Ltd_(Operator)","JPDA_03-12",1086543694,1086543694
"Indonesia","ConocoPhilips","ConocoPhillips_Indonesia_Inc._Ltd.","South_Natuna_Sea_B",1233560000,1233561000
"Indonesia","ConocoPhilips","ConocoPhillips_(Grissik)_Ltd.","Corridor",1272176000,1272238000
"Indonesia","PT","PT_Pertamina_EP","Indonesia_(Nation-wide)",1387958000,1367305000
"Indonesia","ConocoPhilips","ConocoPhillips_(Grissik)_Ltd.","Corridor",1409579000,1406750000
"Indonesia","Inpex","Inpex_Corporation","Mahakam",2290007000,1456838000
"Indonesia","ConocoPhilips","ConocoPhillips_Indonesia_Inc._Ltd.","South_Natuna_Sea_B",1487339000,1468298000
"Indonesia","PT","PT_Pertamina_EP","Indonesia_(Nation-wide)",1635485000,1637507000
"Indonesia","ConocoPhilips","ConocoPhillips_Indonesia_Inc._Ltd.","South_Natuna_Sea_B",1788847000,1757193000
"Indonesia","Inpex","Inpex_Corporation","Mahakam",1873828000,1873750000
"Indonesia","ConocoPhilips","ConocoPhillips_(Grissik)_Ltd.","Corridor",1892648000,1889485000
"Indonesia","Inpex","Inpex_Corporation","Mahakam",2458388000,2458388000
"Indonesia","Total","Total_E&P_Indonesie","Mahakam",2597509000,2597509000
"Indonesia","PT","PT_Pertamina_EP","Indonesia_(Nation-wide)",2650065000,2651927000
"Indonesia","Total","Total_E&P_Indonesie","Mahakam",4540376000,4540376000
"Indonesia","PT","PT_Chevron_Pacific_Indonesia","Rokan",5477067000,5477072000
"Indonesia","Total","Total_E&P_Indonesie","Mahakam",6275987000,6275987000
"Indonesia","PT","PT_Chevron_Pacific_Indonesia","Rokan",7127862000,7127862000
"Indonesia","PT","PT_Chevron_Pacific_Indonesia","Rokan",10123339000,10111111000
