"Indonesia","South_&_Central_Sumatra","PT","PT_Medco_E&P_Indonesia",166905000,257667000
"Timor","JPDA_03-12","TokyoTimor","Tokyo_Timor_Sea_Resources",290213987,290213987
"Indonesia","South_&_Central_Sumatra","PT","PT_Medco_E&P_Indonesia",308664000,308664000
"Indonesia","Natuna_Sea_Block_A","PremierOil","Premier_Oil_Natuna_SEA_BV",310532000,310532000
"Indonesia","Coastal_Plains_Pekanbaru","PT","PT_Bumi_Siak_Pusako",318379000,319903000
"Indonesia","Corridor","TalismanEnergy","Talisman_Energi",324945000,324945000
"Indonesia","Coastal_Plains_Pekanbaru","JOB","JOB_PT_Bumi_Siak_Pusako-Pertamina_Hulu",328259000,328259000
"Indonesia","B_Block","ExxonMobil","ExxonMobil_Oil_Indonesia_Inc.",330720000,330721000
"Indonesia","Natuna_Sea_-_A","PremierOil","Premier_Oil_Natuna_SEA_BV",345456000,345090000
"Indonesia","North_Sumatra_Offshore","ExxonMobil","Mobil_Expl._Indo_(NSO)_Inc.",355402000,355402000
"Indonesia","East_Kalimantan","Chevron","Chevron_Indonesia_Company",371120000,371121000
"Indonesia","Rimau","PT","PT_Medco_E&P_Rimau",384957000,384957000
"Indonesia","Offshore_Northwest_Java","Pertamina","Pertamina_Hulu_Energi_ONWJ_Ltd.",406903000,398032000
"Indonesia","B_Block","ExxonMobil","ExxonMobil_Oil_Indonesia_Inc.",403217000,403141000
"Indonesia","B_Block","ExxonMobil","ExxonMobil_Oil_Indonesia_Inc.",415887000,415887000
"Indonesia","South_&_Central_Sumatra","PT","PT_Medco_E&P_Indonesia",419430000,419430000
"Indonesia","Coastal_Plains_Pekanbaru","JOB","JOB_PT_Bumi_Siak_Pusako-Pertamina_Hulu",464693000,464693000
"Indonesia","North_Sumatra_Offshore","ExxonMobil","Mobil_Expl._Indo_(NSO)_Inc.",487410000,487410000
"Indonesia","Offshore_Northwest_Java","Pertamina","Pertamina_Hulu_Energi_ONWJ_Ltd.",497209000,497209000
"Indonesia","East_Kalimantan","Chevron","Chevron_Indonesia_Company",545349000,545349000
"Indonesia","South_East_Sumatera","CNOOC","CNOOC_SES_Ltd.",577228000,561290000
"Indonesia","North_Sumatra_Offshore","ExxonMobil","Mobil_Expl._Indo_(NSO)_Inc.",561627000,561627000
"Indonesia","Jabung","PetroChina","PetroChina_International_Jabung_Ltd.",634789000,583988000
"Indonesia","Jabung","PetroChina","PetroChina_International_Jabung_Ltd.",664387000,664387000
"Indonesia","Sanga-Sanga","VirginiaInt","Virginia_Indonesia_Co.",666025000,670618000
"Indonesia","Sanga-Sanga","VirginiaInt","Virginia_Indonesia_Co.",675289000,675289000
"Timor","JPDA_03-12","ConocoPhilips","ConocoPhillips_(03-12)_Pty_Ltd_(Operator)",720537387,720537387
"Indonesia","East_Kalimantan","Chevron","Chevron_Indonesia_Company",742277000,742277000
"Indonesia","South_East_Sumatera","CNOOC","CNOOC_SES_Ltd.",767094000,766912000
"Indonesia","Sanga-Sanga","VirginiaInt","Virginia_Indonesia_Co.",851779000,851779000
"Indonesia","Offshore_Northwest_Java","Pertamina","Pertamina_Hulu_Energi_ONWJ_Ltd.",863199000,863199000
"Indonesia","South_East_Sumatera","CNOOC","CNOOC_SES_Ltd.",865706000,865706000
"Indonesia","Jabung","PetroChina","PetroChina_International_Jabung_Ltd.",922327000,922327000
"Timor","JPDA_03-12","ConocoPhilips","ConocoPhillips_(03-12)_Pty_Ltd_(Operator)",1086543694,1086543694
"Indonesia","South_Natuna_Sea_B","ConocoPhilips","ConocoPhillips_Indonesia_Inc._Ltd.",1233560000,1233561000
"Indonesia","Corridor","ConocoPhilips","ConocoPhillips_(Grissik)_Ltd.",1272176000,1272238000
"Indonesia","Indonesia_(Nation-wide)","PT","PT_Pertamina_EP",1387958000,1367305000
"Indonesia","Corridor","ConocoPhilips","ConocoPhillips_(Grissik)_Ltd.",1409579000,1406750000
"Indonesia","Mahakam","Inpex","Inpex_Corporation",2290007000,1456838000
"Indonesia","South_Natuna_Sea_B","ConocoPhilips","ConocoPhillips_Indonesia_Inc._Ltd.",1487339000,1468298000
"Indonesia","Indonesia_(Nation-wide)","PT","PT_Pertamina_EP",1635485000,1637507000
"Indonesia","South_Natuna_Sea_B","ConocoPhilips","ConocoPhillips_Indonesia_Inc._Ltd.",1788847000,1757193000
"Indonesia","Mahakam","Inpex","Inpex_Corporation",1873828000,1873750000
"Indonesia","Corridor","ConocoPhilips","ConocoPhillips_(Grissik)_Ltd.",1892648000,1889485000
"Indonesia","Mahakam","Inpex","Inpex_Corporation",2458388000,2458388000
"Indonesia","Mahakam","Total","Total_E&P_Indonesie",2597509000,2597509000
"Indonesia","Indonesia_(Nation-wide)","PT","PT_Pertamina_EP",2650065000,2651927000
"Indonesia","Mahakam","Total","Total_E&P_Indonesie",4540376000,4540376000
"Indonesia","Rokan","PT","PT_Chevron_Pacific_Indonesia",5477067000,5477072000
"Indonesia","Mahakam","Total","Total_E&P_Indonesie",6275987000,6275987000
"Indonesia","Rokan","PT","PT_Chevron_Pacific_Indonesia",7127862000,7127862000
"Indonesia","Rokan","PT","PT_Chevron_Pacific_Indonesia",10123339000,10111111000
